month,department,claim_type,claim_status,claim_count,claim_amount,avg_processing_days,aging_0_30,aging_31_60,aging_61_90,aging_90_plus
2025-02,Oncology,Imaging,In Review,4,2917.31,30.3,2,2,0,0
2025-02,Oncology,Imaging,Approved,5,3456.67,19.0,4,1,0,0
2025-02,Oncology,Imaging,Denied,3,1849.8,44.7,0,1,1,1
2025-02,Oncology,Imaging,Paid,11,8866.0,22.6,10,1,0,0
2025-02,General Surgery,Professional,Submitted,6,3011.97,6.7,5,1,0,0
2025-02,General Surgery,Professional,In Review,10,5137.46,27.6,4,3,2,1
2025-02,General Surgery,Professional,Approved,11,5780.37,22.3,8,3,0,0
2025-02,General Surgery,Professional,Denied,7,3200.1,42.6,1,2,3,1
2025-02,General Surgery,Professional,Paid,28,11641.4,22.8,25,3,0,0
2025-02,General Surgery,Facility,Submitted,5,17431.16,7.6,5,0,0,0
2025-02,General Surgery,Facility,In Review,6,19914.6,25.5,3,2,1,0
2025-02,General Surgery,Facility,Approved,8,23910.6,21.1,6,2,0,0
2025-02,General Surgery,Facility,Denied,5,17778.95,44.8,0,2,2,1
2025-02,General Surgery,Facility,Paid,21,59218.47,22.8,19,2,0,0
2025-02,General Surgery,Pharmacy,Submitted,3,666.85,6.8,3,0,0,0
2025-02,General Surgery,Pharmacy,In Review,4,962.98,28.3,2,2,0,0
2025-02,General Surgery,Pharmacy,Approved,5,1055.94,21.1,4,1,0,0
2025-02,General Surgery,Pharmacy,Denied,3,651.35,52.3,0,1,1,1
2025-02,General Surgery,Pharmacy,Paid,13,2719.33,22.6,12,1,0,0
2025-02,General Surgery,Lab,Submitted,3,405.15,7.8,3,0,0,0
2025-02,General Surgery,Lab,In Review,4,514.41,26.5,2,2,0,0
2025-02,General Surgery,Lab,Approved,5,830.72,20.7,4,1,0,0
2025-02,General Surgery,Lab,Denied,3,444.1,46.8,0,1,1,1
2025-02,General Surgery,Lab,Paid,12,1928.4,22.7,11,1,0,0
2025-02,General Surgery,Imaging,Submitted,3,1885.13,7.4,3,0,0,0
2025-02,General Surgery,Imaging,In Review,4,2968.39,28.6,2,2,0,0
2025-02,General Surgery,Imaging,Approved,4,2499.4,22.2,3,1,0,0
2025-02,General Surgery,Imaging,Denied,2,1328.48,47.9,0,1,1,0
2025-02,General Surgery,Imaging,Paid,11,8608.66,27.6,10,1,0,0
2025-02,Neurology,Professional,Submitted,8,3756.91,7.6,7,1,0,0
2025-02,Neurology,Professional,In Review,12,6098.38,28.6,5,4,2,1
2025-02,Neurology,Professional,Approved,15,6717.03,21.8,11,3,1,0
2025-02,Neurology,Professional,Denied,9,4786.72,48.8,1,3,3,2
2025-02,Neurology,Professional,Paid,37,18844.4,25.3,32,4,1,0
2025-02,Neurology,Facility,Submitted,6,20465.17,7.2,5,1,0,0
2025-02,Neurology,Facility,In Review,8,25936.92,27.6,3,3,1,1
2025-02,Neurology,Facility,Approved,9,25805.29,20.7,7,2,0,0
2025-02,Neurology,Facility,Denied,6,20543.88,47.2,1,2,2,1
2025-02,Neurology,Facility,Paid,26,91499.66,28.7,23,3,0,0
2025-02,Neurology,Pharmacy,Submitted,4,917.12,6.3,4,0,0,0
2025-02,Neurology,Pharmacy,In Review,5,961.5,29.1,2,2,1,0
2025-02,Neurology,Pharmacy,Approved,7,1467.73,22.4,5,2,0,0
2025-02,Neurology,Pharmacy,Denied,4,810.45,52.1,0,1,2,1
2025-02,Neurology,Pharmacy,Paid,19,4320.8,24.0,17,2,0,0
2025-02,Neurology,Lab,Submitted,3,424.92,6.6,3,0,0,0
2025-02,Neurology,Lab,In Review,5,762.13,27.5,2,2,1,0
2025-02,Neurology,Lab,Approved,5,699.04,20.9,4,1,0,0
2025-02,Neurology,Lab,Denied,4,508.55,51.9,0,1,2,1
2025-02,Neurology,Lab,Paid,13,1750.67,28.7,12,1,0,0
2025-02,Neurology,Imaging,Submitted,2,1499.79,6.8,2,0,0,0
2025-02,Neurology,Imaging,In Review,3,1838.43,25.2,2,1,0,0
2025-02,Neurology,Imaging,Approved,5,3309.36,22.4,4,1,0,0
2025-02,Neurology,Imaging,Denied,3,1929.85,46.0,0,1,1,1
2025-02,Neurology,Imaging,Paid,12,8087.11,24.1,11,1,0,0
2025-03,Cardiology,Professional,Submitted,12,5752.34,7.4,10,2,0,0
2025-03,Cardiology,Professional,In Review,18,8124.73,26.4,7,6,3,2
2025-03,Cardiology,Professional,Approved,23,10444.33,22.1,16,5,2,0
2025-03,Cardiology,Professional,Denied,14,6748.28,45.3,2,4,5,3
2025-03,Cardiology,Professional,Paid,52,24862.78,26.1,45,6,1,0
2025-03,Cardiology,Facility,Submitted,9,32360.04,7.9,8,1,0,0
2025-03,Cardiology,Facility,In Review,12,33521.41,27.7,5,4,2,1
2025-03,Cardiology,Facility,Approved,15,49298.81,19.6,11,3,1,0
2025-03,Cardiology,Facility,Denied,9,27501.24,46.6,1,3,3,2
2025-03,Cardiology,Facility,Paid,42,131252.34,26.2,37,4,1,0
2025-03,Cardiology,Pharmacy,Submitted,5,959.63,7.3,5,0,0,0
2025-03,Cardiology,Pharmacy,In Review,7,1538.36,25.9,3,3,1,0
2025-03,Cardiology,Pharmacy,Approved,11,2498.53,20.8,8,3,0,0
2025-03,Cardiology,Pharmacy,Denied,6,1217.59,51.0,1,2,2,1
2025-03,Cardiology,Pharmacy,Paid,26,5791.03,28.4,23,3,0,0
2025-03,Cardiology,Lab,Submitted,5,712.28,7.3,5,0,0,0
2025-03,Cardiology,Lab,In Review,6,942.21,25.0,3,2,1,0
2025-03,Cardiology,Lab,Approved,8,1089.16,23.5,6,2,0,0
2025-03,Cardiology,Lab,Denied,5,695.5,47.3,0,2,2,1
2025-03,Cardiology,Lab,Paid,22,3542.01,28.9,19,3,0,0
2025-03,Cardiology,Imaging,Submitted,5,3274.94,6.7,5,0,0,0
2025-03,Cardiology,Imaging,In Review,6,4522.35,26.3,3,2,1,0
2025-03,Cardiology,Imaging,Approved,8,5241.54,20.1,6,2,0,0
2025-03,Cardiology,Imaging,Denied,4,3178.94,51.1,0,1,2,1
2025-03,Cardiology,Imaging,Paid,20,15781.32,27.9,18,2,0,0
2025-03,Orthopedics,Professional,Submitted,11,4814.69,7.1,10,1,0,0
2025-03,Orthopedics,Professional,In Review,13,6102.96,28.5,5,5,2,1
2025-03,Orthopedics,Professional,Approved,17,8068.48,22.0,12,4,1,0
2025-03,Orthopedics,Professional,Denied,12,4989.92,43.7,2,3,4,3
2025-03,Orthopedics,Professional,Paid,47,24879.3,28.3,41,5,1,0
2025-03,Orthopedics,Facility,Submitted,7,22920.06,7.9,6,1,0,0
2025-03,Orthopedics,Facility,In Review,9,29213.69,29.0,4,3,1,1
2025-03,Orthopedics,Facility,Approved,12,33180.9,19.0,9,3,0,0
2025-03,Orthopedics,Facility,Denied,8,27078.2,50.8,1,2,3,2
2025-03,Orthopedics,Facility,Paid,32,113396.9,25.2,28,4,0,0
2025-03,Orthopedics,Pharmacy,Submitted,5,1155.98,7.8,5,0,0,0
2025-03,Orthopedics,Pharmacy,In Review,8,1835.66,27.4,3,3,1,1
2025-03,Orthopedics,Pharmacy,Approved,10,2149.99,20.9,7,3,0,0
2025-03,Orthopedics,Pharmacy,Denied,6,1180.79,47.4,1,2,2,1
2025-03,Orthopedics,Pharmacy,Paid,27,5311.1,23.8,24,3,0,0
2025-03,Orthopedics,Lab,Submitted,4,642.61,6.4,4,0,0,0
2025-03,Orthopedics,Lab,In Review,6,887.56,29.5,3,2,1,0
2025-03,Orthopedics,Lab,Approved,8,1319.89,20.5,6,2,0,0
2025-03,Orthopedics,Lab,Denied,4,594.13,47.6,0,1,2,1
2025-03,Orthopedics,Lab,Paid,20,2525.27,23.8,18,2,0,0
2025-03,Orthopedics,Imaging,Submitted,4,2957.89,7.5,4,0,0,0
2025-03,Orthopedics,Imaging,In Review,5,3300.57,27.5,2,2,1,0
2025-03,Orthopedics,Imaging,Approved,7,4800.49,22.0,5,2,0,0
2025-03,Orthopedics,Imaging,Denied,4,2470.02,42.6,0,1,2,1
2025-03,Orthopedics,Imaging,Paid,18,12422.14,28.8,16,2,0,0
2025-03,Pediatrics,Professional,Submitted,13,6385.67,7.4,11,2,0,0
2025-03,Pediatrics,Professional,In Review,18,7365.1,29.2,7,6,3,2
2025-03,Pediatrics,Professional,Approved,22,11424.45,19.7,15,5,2,0
2025-03,Pediatrics,Professional,Denied,14,6973.0,50.2,2,4,5,3
2025-03,Pediatrics,Professional,Paid,55,27739.86,27.5,48,6,1,0
2025-03,Pediatrics,Facility,Submitted,9,25919.03,6.7,8,1,0,0
2025-03,Pediatrics,Facility,In Review,14,43582.35,29.7,5,5,3,1
2025-03,Pediatrics,Facility,Approved,18,60609.66,22.1,13,4,1,0
2025-03,Pediatrics,Facility,Denied,11,35394.54,44.9,1,3,4,3
2025-03,Pediatrics,Facility,Paid,48,174993.29,25.8,42,5,1,0
2025-03,Pediatrics,Pharmacy,Submitted,7,1463.91,7.5,6,1,0,0
2025-03,Pediatrics,Pharmacy,In Review,10,1934.48,25.3,4,3,2,1
2025-03,Pediatrics,Pharmacy,Approved,12,2737.13,20.4,9,3,0,0
2025-03,Pediatrics,Pharmacy,Denied,8,1758.02,50.7,1,2,3,2
2025-03,Pediatrics,Pharmacy,Paid,30,6243.39,24.0,26,4,0,0
2025-03,Pediatrics,Lab,Submitted,5,643.82,6.6,5,0,0,0
2025-03,Pediatrics,Lab,In Review,8,1139.54,26.8,3,3,1,1
2025-03,Pediatrics,Lab,Approved,10,1460.94,23.4,7,3,0,0
2025-03,Pediatrics,Lab,Denied,6,743.62,53.2,1,2,2,1
2025-03,Pediatrics,Lab,Paid,27,4073.88,26.2,24,3,0,0
2025-03,Pediatrics,Imaging,Submitted,5,3890.76,7.1,5,0,0,0
2025-03,Pediatrics,Imaging,In Review,6,3747.4,25.8,3,2,1,0
2025-03,Pediatrics,Imaging,Approved,8,5531.44,23.3,6,2,0,0
2025-03,Pediatrics,Imaging,Denied,5,3405.17,45.2,0,2,2,1
2025-03,Pediatrics,Imaging,Paid,22,16396.4,26.2,19,3,0,0
2025-03,Radiology,Professional,Submitted,14,7400.19,7.6,12,2,0,0
2025-03,Radiology,Professional,In Review,17,8355.31,27.3,6,6,3,2
2025-03,Radiology,Professional,Approved,24,10385.85,19.8,17,6,1,0
2025-03,Radiology,Professional,Denied,13,6443.94,50.6,2,4,4,3
2025-03,Radiology,Professional,Paid,54,26003.87,25.2,47,6,1,0
2025-03,Radiology,Facility,Submitted,8,22132.98,7.3,7,1,0,0
2025-03,Radiology,Facility,In Review,13,45732.0,29.0,5,5,2,1
2025-03,Radiology,Facility,Approved,17,51370.76,20.7,12,4,1,0
2025-03,Radiology,Facility,Denied,11,31055.46,51.9,1,3,4,3
2025-03,Radiology,Facility,Paid,37,117920.95,23.8,32,4,1,0
2025-03,Radiology,Pharmacy,Submitted,6,1083.49,6.5,5,1,0,0
2025-03,Radiology,Pharmacy,In Review,8,1556.92,27.6,3,3,1,1
2025-03,Radiology,Pharmacy,Approved,11,2033.64,20.9,8,3,0,0
2025-03,Radiology,Pharmacy,Denied,6,1176.97,45.9,1,2,2,1
2025-03,Radiology,Pharmacy,Paid,28,6087.88,27.9,25,3,0,0
2025-03,Radiology,Lab,Submitted,5,810.61,7.7,5,0,0,0
2025-03,Radiology,Lab,In Review,7,944.65,31.7,3,3,1,0
2025-03,Radiology,Lab,Approved,9,1420.42,22.1,7,2,0,0
2025-03,Radiology,Lab,Denied,6,854.75,51.2,1,2,2,1
2025-03,Radiology,Lab,Paid,24,3722.3,27.6,21,3,0,0
2025-03,Radiology,Imaging,Submitted,4,2786.91,7.5,4,0,0,0
2025-03,Radiology,Imaging,In Review,6,4752.04,30.3,3,2,1,0
2025-03,Radiology,Imaging,Approved,7,4495.6,22.0,5,2,0,0
2025-03,Radiology,Imaging,Denied,5,3754.63,53.0,0,2,2,1
2025-03,Radiology,Imaging,Paid,21,14481.34,27.4,19,2,0,0
2025-03,Oncology,Professional,Submitted,7,3097.79,6.7,6,1,0,0
2025-03,Oncology,Professional,In Review,10,4989.34,25.9,4,3,2,1
2025-03,Oncology,Professional,Approved,13,6283.68,20.9,9,3,1,0
2025-03,Oncology,Professional,Denied,9,4246.35,43.6,1,3,3,2
2025-03,Oncology,Professional,Paid,39,20657.43,27.0,34,4,1,0
2025-03,Oncology,Facility,Submitted,5,17276.39,6.6,5,0,0,0
2025-03,Oncology,Facility,In Review,8,23126.91,30.1,3,3,1,1
2025-03,Oncology,Facility,Approved,9,26667.72,19.3,7,2,0,0
2025-03,Oncology,Facility,Denied,6,18024.07,48.6,1,2,2,1
2025-03,Oncology,Facility,Paid,25,86592.83,24.3,22,3,0,0
2025-03,Oncology,Pharmacy,Submitted,4,740.17,6.6,4,0,0,0
2025-03,Oncology,Pharmacy,In Review,5,1040.15,26.6,2,2,1,0
2025-03,Oncology,Pharmacy,Approved,7,1477.55,19.9,5,2,0,0
2025-03,Oncology,Pharmacy,Denied,4,763.39,44.7,0,1,2,1
2025-03,Oncology,Pharmacy,Paid,17,3150.49,24.0,15,2,0,0
2025-03,Oncology,Lab,Submitted,3,489.95,6.7,3,0,0,0
2025-03,Oncology,Lab,In Review,5,695.04,25.9,2,2,1,0
2025-03,Oncology,Lab,Approved,6,755.07,20.8,5,1,0,0
2025-03,Oncology,Lab,Denied,4,600.39,48.6,0,1,2,1
2025-03,Oncology,Lab,Paid,15,1897.72,29.0,13,2,0,0
2025-03,Oncology,Imaging,Submitted,2,1325.92,7.8,2,0,0,0
2025-03,Oncology,Imaging,In Review,4,2843.13,31.4,2,2,0,0
2025-03,Oncology,Imaging,Approved,4,3220.13,19.0,3,1,0,0
2025-03,Oncology,Imaging,Denied,3,1871.0,54.2,0,1,1,1
2025-03,Oncology,Imaging,Paid,13,9598.12,24.2,12,1,0,0
2025-03,General Surgery,Professional,Submitted,6,2726.88,6.3,5,1,0,0
2025-03,General Surgery,Professional,In Review,9,4467.0,31.1,4,3,1,1
2025-03,General Surgery,Professional,Approved,11,5034.02,21.3,8,3,0,0
2025-03,General Surgery,Professional,Denied,7,3486.54,51.6,1,2,3,1
2025-03,General Surgery,Professional,Paid,28,12707.72,28.3,25,3,0,0
2025-03,General Surgery,Facility,Submitted,5,17067.56,7.2,5,0,0,0
2025-03,General Surgery,Facility,In Review,6,20950.82,31.2,3,2,1,0
2025-03,General Surgery,Facility,Approved,8,22691.2,22.3,6,2,0,0
2025-03,General Surgery,Facility,Denied,5,15436.08,48.9,0,2,2,1
2025-03,General Surgery,Facility,Paid,23,73698.84,23.7,20,3,0,0
2025-03,General Surgery,Pharmacy,Submitted,3,709.93,7.2,3,0,0,0
2025-03,General Surgery,Pharmacy,In Review,4,942.99,27.6,2,2,0,0
2025-03,General Surgery,Pharmacy,Approved,5,929.2,22.5,4,1,0,0
2025-03,General Surgery,Pharmacy,Denied,3,685.61,46.4,0,1,1,1
2025-03,General Surgery,Pharmacy,Paid,13,2458.37,28.9,12,1,0,0
2025-03,General Surgery,Lab,Submitted,3,461.79,6.5,3,0,0,0
2025-03,General Surgery,Lab,In Review,3,375.38,28.7,2,1,0,0
2025-03,General Surgery,Lab,Approved,5,709.75,23.8,4,1,0,0
2025-03,General Surgery,Lab,Denied,3,420.97,53.1,0,1,1,1
2025-03,General Surgery,Lab,Paid,13,1785.24,27.1,12,1,0,0
2025-03,General Surgery,Imaging,Submitted,3,2243.25,6.5,3,0,0,0
2025-03,General Surgery,Imaging,In Review,3,2234.28,28.4,2,1,0,0
2025-03,General Surgery,Imaging,Approved,4,2700.95,20.7,3,1,0,0
2025-03,General Surgery,Imaging,Denied,3,2088.89,47.1,0,1,1,1
2025-03,General Surgery,Imaging,Paid,11,8788.64,26.7,10,1,0,0
2025-03,Neurology,Professional,Submitted,8,3744.06,7.3,7,1,0,0
2025-03,Neurology,Professional,In Review,11,5510.03,29.7,4,4,2,1
2025-03,Neurology,Professional,Approved,13,5874.81,18.8,9,3,1,0
2025-03,Neurology,Professional,Denied,8,3758.7,51.2,1,2,3,2
2025-03,Neurology,Professional,Paid,33,16464.86,24.8,29,4,0,0
2025-03,Neurology,Facility,Submitted,6,16732.12,6.8,5,1,0,0
2025-03,Neurology,Facility,In Review,8,27256.95,26.3,3,3,1,1
2025-03,Neurology,Facility,Approved,11,40456.37,22.9,8,3,0,0
2025-03,Neurology,Facility,Denied,6,20143.87,43.6,1,2,2,1
2025-03,Neurology,Facility,Paid,28,90029.89,24.0,25,3,0,0
2025-03,Neurology,Pharmacy,Submitted,4,933.3,7.1,4,0,0,0
2025-03,Neurology,Pharmacy,In Review,5,1128.98,30.6,2,2,1,0
2025-03,Neurology,Pharmacy,Approved,7,1419.03,22.0,5,2,0,0
2025-03,Neurology,Pharmacy,Denied,4,752.24,47.1,0,1,2,1
2025-03,Neurology,Pharmacy,Paid,16,3268.15,27.7,14,2,0,0
2025-03,Neurology,Lab,Submitted,3,374.52,7.8,3,0,0,0
2025-03,Neurology,Lab,In Review,5,730.31,29.7,2,2,1,0
2025-03,Neurology,Lab,Approved,5,800.08,22.4,4,1,0,0
2025-03,Neurology,Lab,Denied,3,497.73,42.9,0,1,1,1
2025-03,Neurology,Lab,Paid,15,1960.82,27.4,13,2,0,0
2025-03,Neurology,Imaging,Submitted,2,1425.44,7.9,2,0,0,0
2025-03,Neurology,Imaging,In Review,4,2977.22,28.5,2,2,0,0
2025-03,Neurology,Imaging,Approved,5,3371.68,21.5,4,1,0,0
2025-03,Neurology,Imaging,Denied,3,2051.52,47.7,0,1,1,1
2025-03,Neurology,Imaging,Paid,13,8889.66,25.2,12,1,0,0
2025-04,Cardiology,Professional,Submitted,12,6503.71,7.4,10,2,0,0
2025-04,Cardiology,Professional,In Review,16,7426.57,25.3,6,5,3,2
2025-04,Cardiology,Professional,Approved,19,8155.39,19.5,13,4,2,0
2025-04,Cardiology,Professional,Denied,13,5559.25,44.1,2,4,4,3
2025-04,Cardiology,Professional,Paid,51,22636.82,24.0,44,6,1,0
2025-04,Cardiology,Facility,Submitted,7,22647.63,7.6,6,1,0,0
2025-04,Cardiology,Facility,In Review,11,37854.97,29.5,4,4,2,1
2025-04,Cardiology,Facility,Approved,15,48284.21,22.2,11,3,1,0
2025-04,Cardiology,Facility,Denied,8,24274.31,47.0,1,2,3,2
2025-04,Cardiology,Facility,Paid,33,114996.21,23.5,29,4,0,0
2025-04,Cardiology,Pharmacy,Submitted,6,1259.03,6.4,5,1,0,0
2025-04,Cardiology,Pharmacy,In Review,8,1600.99,32.0,3,3,1,1
2025-04,Cardiology,Pharmacy,Approved,10,2239.46,21.6,7,3,0,0
2025-04,Cardiology,Pharmacy,Denied,6,1344.13,43.9,1,2,2,1
2025-04,Cardiology,Pharmacy,Paid,25,4482.92,26.3,22,3,0,0
2025-04,Cardiology,Lab,Submitted,5,725.05,7.9,5,0,0,0
2025-04,Cardiology,Lab,In Review,7,885.47,31.5,3,3,1,0
2025-04,Cardiology,Lab,Approved,10,1529.59,20.2,7,3,0,0
2025-04,Cardiology,Lab,Denied,6,939.26,51.0,1,2,2,1
2025-04,Cardiology,Lab,Paid,22,3202.53,28.3,19,3,0,0
2025-04,Cardiology,Imaging,Submitted,4,2899.69,7.5,4,0,0,0
2025-04,Cardiology,Imaging,In Review,6,4213.31,25.8,3,2,1,0
2025-04,Cardiology,Imaging,Approved,7,5433.54,19.0,5,2,0,0
2025-04,Cardiology,Imaging,Denied,4,3229.61,51.4,0,1,2,1
2025-04,Cardiology,Imaging,Paid,18,12229.22,27.9,16,2,0,0
2025-04,Orthopedics,Professional,Submitted,10,4740.67,6.7,9,1,0,0
2025-04,Orthopedics,Professional,In Review,15,6342.49,28.7,6,5,3,1
2025-04,Orthopedics,Professional,Approved,17,7049.91,19.7,12,4,1,0
2025-04,Orthopedics,Professional,Denied,12,5200.38,46.4,2,3,4,3
2025-04,Orthopedics,Professional,Paid,45,23126.33,25.9,39,5,1,0
2025-04,Orthopedics,Facility,Submitted,8,25841.07,7.4,7,1,0,0
2025-04,Orthopedics,Facility,In Review,10,36326.34,31.8,4,3,2,1
2025-04,Orthopedics,Facility,Approved,14,46524.29,20.0,10,3,1,0
2025-04,Orthopedics,Facility,Denied,9,31139.62,54.1,1,3,3,2
2025-04,Orthopedics,Facility,Paid,36,121887.54,27.6,31,4,1,0
2025-04,Orthopedics,Pharmacy,Submitted,5,1098.96,7.6,5,0,0,0
2025-04,Orthopedics,Pharmacy,In Review,7,1267.24,26.6,3,3,1,0
2025-04,Orthopedics,Pharmacy,Approved,8,1505.83,21.3,6,2,0,0
2025-04,Orthopedics,Pharmacy,Denied,6,1240.62,50.9,1,2,2,1
2025-04,Orthopedics,Pharmacy,Paid,22,4370.05,28.4,19,3,0,0
2025-04,Orthopedics,Lab,Submitted,4,652.06,7.2,4,0,0,0
2025-04,Orthopedics,Lab,In Review,6,865.62,29.9,3,2,1,0
2025-04,Orthopedics,Lab,Approved,8,1279.64,21.7,6,2,0,0
2025-04,Orthopedics,Lab,Denied,5,803.02,48.5,0,2,2,1
2025-04,Orthopedics,Lab,Paid,21,2682.99,25.4,19,2,0,0
2025-04,Orthopedics,Imaging,Submitted,3,2216.91,6.6,3,0,0,0
2025-04,Orthopedics,Imaging,In Review,5,3665.98,27.1,2,2,1,0
2025-04,Orthopedics,Imaging,Approved,7,5328.06,20.5,5,2,0,0
2025-04,Orthopedics,Imaging,Denied,4,2870.89,44.2,0,1,2,1
2025-04,Orthopedics,Imaging,Paid,17,13070.67,27.0,15,2,0,0
2025-04,Pediatrics,Professional,Submitted,15,6339.77,7.8,13,2,0,0
2025-04,Pediatrics,Professional,In Review,20,9368.85,26.3,7,7,4,2
2025-04,Pediatrics,Professional,Approved,22,11896.28,20.1,15,5,2,0
2025-04,Pediatrics,Professional,Denied,16,7687.59,48.5,2,5,5,4
2025-04,Pediatrics,Professional,Paid,65,28532.77,25.8,56,7,2,0
2025-04,Pediatrics,Facility,Submitted,10,36047.2,8.0,9,1,0,0
2025-04,Pediatrics,Facility,In Review,13,41991.61,26.4,5,5,2,1
2025-04,Pediatrics,Facility,Approved,19,69729.26,23.5,13,4,2,0
2025-04,Pediatrics,Facility,Denied,12,35097.79,49.5,2,3,4,3
2025-04,Pediatrics,Facility,Paid,45,161255.15,24.3,39,5,1,0
2025-04,Pediatrics,Pharmacy,Submitted,5,949.81,6.6,5,0,0,0
2025-04,Pediatrics,Pharmacy,In Review,8,1865.34,30.6,3,3,1,1
2025-04,Pediatrics,Pharmacy,Approved,10,2278.45,21.1,7,3,0,0
2025-04,Pediatrics,Pharmacy,Denied,7,1391.95,49.7,1,2,3,1
2025-04,Pediatrics,Pharmacy,Paid,28,5329.06,26.8,25,3,0,0
2025-04,Pediatrics,Lab,Submitted,6,832.49,7.2,5,1,0,0
2025-04,Pediatrics,Lab,In Review,9,1130.59,25.7,4,3,1,1
2025-04,Pediatrics,Lab,Approved,10,1329.71,20.8,7,3,0,0
2025-04,Pediatrics,Lab,Denied,6,894.01,51.0,1,2,2,1
2025-04,Pediatrics,Lab,Paid,29,4394.88,25.6,25,3,1,0
2025-04,Pediatrics,Imaging,Submitted,5,3629.9,6.7,5,0,0,0
2025-04,Pediatrics,Imaging,In Review,7,5178.68,29.9,3,3,1,0
2025-04,Pediatrics,Imaging,Approved,10,8096.51,23.8,7,3,0,0
2025-04,Pediatrics,Imaging,Denied,6,4923.88,53.8,1,2,2,1
2025-04,Pediatrics,Imaging,Paid,22,16493.96,24.2,19,3,0,0
2025-04,Radiology,Professional,Submitted,11,5253.28,6.3,10,1,0,0
2025-04,Radiology,Professional,In Review,15,6182.9,29.7,6,5,3,1
2025-04,Radiology,Professional,Approved,23,12688.68,21.2,16,5,2,0
2025-04,Radiology,Professional,Denied,12,6370.16,44.4,2,3,4,3
2025-04,Radiology,Professional,Paid,60,30656.2,26.3,52,7,1,0
2025-04,Radiology,Facility,Submitted,7,22699.26,7.0,6,1,0,0
2025-04,Radiology,Facility,In Review,12,40039.36,28.2,5,4,2,1
2025-04,Radiology,Facility,Approved,14,44536.87,19.8,10,3,1,0
2025-04,Radiology,Facility,Denied,9,29713.5,52.6,1,3,3,2
2025-04,Radiology,Facility,Paid,37,110537.6,28.4,32,4,1,0
2025-04,Radiology,Pharmacy,Submitted,6,1270.62,7.8,5,1,0,0
2025-04,Radiology,Pharmacy,In Review,8,1630.45,30.7,3,3,1,1
2025-04,Radiology,Pharmacy,Approved,10,2294.11,20.7,7,3,0,0
2025-04,Radiology,Pharmacy,Denied,6,1100.92,53.0,1,2,2,1
2025-04,Radiology,Pharmacy,Paid,29,5702.75,23.9,25,3,1,0
2025-04,Radiology,Lab,Submitted,4,620.55,6.7,4,0,0,0
2025-04,Radiology,Lab,In Review,6,747.92,29.3,3,2,1,0
2025-04,Radiology,Lab,Approved,9,1365.09,21.8,7,2,0,0
2025-04,Radiology,Lab,Denied,6,862.88,53.2,1,2,2,1
2025-04,Radiology,Lab,Paid,23,2918.95,28.2,20,3,0,0
2025-04,Radiology,Imaging,Submitted,4,2603.72,7.1,4,0,0,0
2025-04,Radiology,Imaging,In Review,6,3951.2,25.2,3,2,1,0
2025-04,Radiology,Imaging,Approved,7,5021.16,23.2,5,2,0,0
2025-04,Radiology,Imaging,Denied,5,4052.59,48.4,0,2,2,1
2025-04,Radiology,Imaging,Paid,20,13239.73,24.5,18,2,0,0
2025-04,Oncology,Professional,Submitted,7,3100.66,7.8,6,1,0,0
2025-04,Oncology,Professional,In Review,11,4561.79,30.1,4,4,2,1
2025-04,Oncology,Professional,Approved,14,7434.72,22.4,10,3,1,0
2025-04,Oncology,Professional,Denied,8,3501.01,46.1,1,2,3,2
2025-04,Oncology,Professional,Paid,38,18290.97,27.8,33,4,1,0
2025-04,Oncology,Facility,Submitted,5,14097.57,6.7,5,0,0,0
2025-04,Oncology,Facility,In Review,7,22745.77,31.7,3,3,1,0
2025-04,Oncology,Facility,Approved,9,30234.97,19.7,7,2,0,0
2025-04,Oncology,Facility,Denied,6,16385.32,50.8,1,2,2,1
2025-04,Oncology,Facility,Paid,23,66541.56,26.6,20,3,0,0
2025-04,Oncology,Pharmacy,Submitted,3,593.88,7.9,3,0,0,0
2025-04,Oncology,Pharmacy,In Review,5,1063.24,31.1,2,2,1,0
2025-04,Oncology,Pharmacy,Approved,6,1193.01,21.8,5,1,0,0
2025-04,Oncology,Pharmacy,Denied,4,851.51,48.2,0,1,2,1
2025-04,Oncology,Pharmacy,Paid,17,3942.6,24.4,15,2,0,0
2025-04,Oncology,Lab,Submitted,3,439.46,7.0,3,0,0,0
2025-04,Oncology,Lab,In Review,4,580.98,31.7,2,2,0,0
2025-04,Oncology,Lab,Approved,5,634.19,20.5,4,1,0,0
2025-04,Oncology,Lab,Denied,3,403.16,46.2,0,1,1,1
2025-04,Oncology,Lab,Paid,13,2024.19,29.0,12,1,0,0
2025-04,Oncology,Imaging,Submitted,2,1405.72,6.9,2,0,0,0
2025-04,Oncology,Imaging,In Review,4,2848.78,29.9,2,2,0,0
2025-04,Oncology,Imaging,Approved,5,3739.39,20.2,4,1,0,0
2025-04,Oncology,Imaging,Denied,3,2096.42,48.0,0,1,1,1
2025-04,Oncology,Imaging,Paid,13,8738.28,26.1,12,1,0,0
2025-04,General Surgery,Professional,Submitted,6,2969.41,7.6,5,1,0,0
2025-04,General Surgery,Professional,In Review,9,4098.75,25.6,4,3,1,1
2025-04,General Surgery,Professional,Approved,11,5286.76,22.9,8,3,0,0
2025-04,General Surgery,Professional,Denied,7,3734.23,52.3,1,2,3,1
2025-04,General Surgery,Professional,Paid,29,14472.16,27.8,25,3,1,0
2025-04,General Surgery,Facility,Submitted,5,16711.75,7.0,5,0,0,0
